RelativePath,FunctionName,dep,dep_count,dexp,dexp_count
proftpd-1.3.5b/src/modules.c,pr_module_load_cmdtab,[],0,[],0
proftpd-1.3.5b/src/modules.c,pr_module_load_conftab,[],0,[],0
proftpd-1.3.5b/src/modules.c,pr_module_unload,[],0,[],0
proftpd-1.3.5b/src/main.c,set_auth_check,[],0,[],0
proftpd-1.3.5b/src/netio.c,init_netio,['signal'],1,[],0
proftpd-1.3.5b/src/netio.c,pr_alloc_netio,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_alloc_netio2,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_get_netio,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_abort,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_buffer_alloc,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_close,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_gets,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_lingering_abort,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_lingering_close,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_open,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_poll,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_postopen,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_printf,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_printf_async,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_read,['read'],1,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_reopen,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_reset_poll_interval,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_set_poll_interval,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_shutdown,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_telnet_gets,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_vprintf,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_netio_write,[],0,['write'],1
proftpd-1.3.5b/src/netio.c,pr_netio_write_async,[],0,['write'],1
proftpd-1.3.5b/src/netio.c,pr_register_netio,[],0,[],0
proftpd-1.3.5b/src/netio.c,pr_unregister_netio,[],0,[],0
proftpd-1.3.5b/src/stash.c,init_stash,[],0,[],0
proftpd-1.3.5b/src/stash.c,pr_stash_add_symbol,[],0,[],0
proftpd-1.3.5b/src/stash.c,pr_stash_dump,[],0,[],0
proftpd-1.3.5b/src/stash.c,pr_stash_get_symbol,[],0,[],0
proftpd-1.3.5b/src/stash.c,pr_stash_remove_symbol,[],0,[],0
proftpd-1.3.5b/src/auth.c,init_auth,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_add_auth_only_module,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_authenticate,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_authorize,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_banned_by_ftpusers,['fgets'],1,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_cache_set,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_check,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_chroot,[],0,[],0
